"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,0,4,49.9176816085481,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,NA,45,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"2",1,2,10,4,27.5747046618376,49.9176816085481,"Rough","Avg. Reward Condition",20,"1",5,2,55,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"3",1,3,8,8,82.5602297507619,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,2,97,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"4",1,4,5,2,42.3575427746737,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,3,28,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"5",1,5,4,5,27.8972182072898,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,4,60,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"6",1,6,1,2,63.2638935825621,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,7,24,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"7",1,7,8,9,65.659951662905,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,1,108,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"8",1,8,9,9,52.4834712967987,82.5602297507619,"Rough","Avg. Reward Condition",20,"1",5,1,109,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"9",1,9,8,7,100,100,"Rough","Avg. Reward Condition",20,"1",5,1,86,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"10",1,10,9,0,92.5470885084956,100,"Rough","Avg. Reward Condition",20,"1",5,2,10,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"11",1,11,7,8,38.3612104416698,100,"Rough","Avg. Reward Condition",20,"1",5,2,96,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"12",1,12,6,4,31.2378142572628,100,"Rough","Avg. Reward Condition",20,"1",5,2,51,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"13",1,13,10,0,60.7914007542761,100,"Rough","Avg. Reward Condition",20,"1",5,4,11,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"14",1,14,9,7,82.2639339178051,100,"Rough","Avg. Reward Condition",20,"1",5,6,87,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"15",1,15,9,8,81.2433897221898,100,"Rough","Avg. Reward Condition",20,"1",5,6,98,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"16",1,16,8,0,96.125082157983,100,"Rough","Avg. Reward Condition",20,"1",5,8,9,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"17",1,17,7,0,68.4752649344305,100,"Rough","Avg. Reward Condition",20,"1",5,6,8,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"18",1,18,7,2,61.2330802415628,100,"Rough","Avg. Reward Condition",20,"1",5,3,30,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"19",1,19,0,6,27.6444637033922,100,"Rough","Avg. Reward Condition",20,"1",5,8,67,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"20",1,20,8,1,86.7518912658619,100,"Rough","Avg. Reward Condition",20,"1",5,11,20,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"21",1,21,7,1,81.9911885215714,100,"Rough","Avg. Reward Condition",20,"1",5,1,19,1,"Short",0.00673806544947616,0.434070363300547,NA,0.520956030570047,"GP"
"22",1,1,2,7,38.4919473621769,38.4919473621769,"Rough","Avg. Reward Condition",40,"2",1,NA,80,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"23",1,2,0,3,48.8719334165686,48.8719334165686,"Rough","Avg. Reward Condition",40,"2",1,2,34,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
"24",1,3,7,8,50.1559154426646,50.1559154426646,"Rough","Avg. Reward Condition",40,"2",1,2,96,2,"Long",0.143578835270299,0.950924551179764,NA,0.155119989648609,"GP"
