"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,10,6,82.4387014347711,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,NA,77,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"2",1,2,10,7,69.0054960754502,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,2,88,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"3",1,3,9,9,52.4834712967987,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,2,109,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"4",1,4,8,9,65.659951662905,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,3,108,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"5",1,5,7,5,32.4689598978585,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,4,63,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"6",1,6,10,1,59.8039431461058,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,7,22,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"7",1,7,10,3,0,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,1,44,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"8",1,8,4,5,27.8972182072898,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,1,60,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"9",1,9,3,7,57.0516260288864,82.4387014347711,"Rough","Avg. Reward Condition",20,"1",5,1,81,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"10",1,10,6,6,86.9756652326962,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,73,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"11",1,11,6,7,60.8864429943102,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,84,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
"12",1,12,9,4,25.6361439984598,86.9756652326962,"Rough","Avg. Reward Condition",20,"1",5,2,54,1,"Short",0.11002725128833,0.826227617490667,NA,0.429777361373842,"localGP"
