"","id","trial","x","y","z","zmax","kernel","scenario","horizon","round","env","delta_x","chosen","overall","Horizon","tau","lambda","kError","beta","Model"
"1",1,1,0,10,59.6346497477861,59.6346497477861,"Rough","Avg. Reward Condition",20,"1",5,NA,111,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"2",1,2,3,8,22.3060524165521,59.6346497477861,"Rough","Avg. Reward Condition",20,"1",5,2,92,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"3",1,3,0,6,27.6444637033922,59.6346497477861,"Rough","Avg. Reward Condition",20,"1",5,2,67,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"4",1,4,4,10,87.6706682543469,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,3,115,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"5",1,5,5,8,49.7859994292566,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,4,94,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"6",1,6,8,8,82.5602297507619,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,7,97,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"7",1,7,8,1,86.7518912658619,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,1,20,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"8",1,8,1,5,50.8339680932968,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,1,57,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"9",1,9,3,3,30.1477778754891,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,1,37,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"10",1,10,6,7,60.8864429943102,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,2,84,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"11",1,11,7,7,68.4962011684434,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,2,85,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"12",1,12,6,10,49.8503873237507,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,2,117,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"13",1,13,7,2,61.2330802415628,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,4,30,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
"14",1,14,2,4,23.662499097667,87.6706682543469,"Rough","Avg. Reward Condition",20,"1",5,6,47,1,"Short",0.0560161220891822,NA,2.03310940653172,0.282550045069858,"BMT"
